2982,Iota-1 Normae,50061.8125,40974.25,24221.78125,
2983,Popoconibo,49990.21875,41016.71875,24175.90625,
2984,Tsimaskara,49977.59375,41017.40625,24173.1875,
2985,HR 5816,49987.59375,41031.84375,24171.1875,
2986,HIP 90004,49938.90625,40986.0625,24236.53125,
2987,BD-11 4932,49943.03125,40966.34375,24189.8125,
2988,Glauss,49969.84375,40969.0,24203.625,
2989,Orishvati,49976.96875,41000.90625,24182.84375,
2990,HR 6907,49976.6875,40966.15625,24222.59375,
2991,Leerham,49971.375,41029.40625,24181.96875,
2992,Shamatana,49943.0,40969.9375,24215.75,
2993,Ho Hsi,49984.5625,40973.53125,24166.28125,
2994,HIP 84182,49956.84375,41023.4375,24236.53125,
2995,Kormt,49932.125,40963.28125,24189.65625,
2996,Tiris,49958.125,41031.53125,24173.6875,
2997,Lillith,49973.625,41010.28125,24189.875,
2998,49 Librae,49992.8125,41032.09375,24200.71875,
2999,Sinann,49944.34375,41000.875,24169.625,
3000,Wikin,49943.125,40999.9375,24230.9375,
3001,Sabik,49974.40625,41005.46875,24190.28125,
3002,Du Shama,49920.21875,40993.28125,24187.625,
3003,Torngita,49984.0625,41022.71875,24191.96875,
3004,Kannona,50086.3125,41084.78125,24191.5625,
3005,Largarayu,49994.65625,41016.53125,24186.34375,
3006,Maheou Ti,49957.34375,41020.25,24178.09375,
3007,Ipetes,49980.71875,41014.28125,24200.78125,
3008,BD+01 3574,49930.75,41006.09375,24201.125,
3009,Kalb,49984.5,41029.5,24186.09375,
3010,Jurawadbad,49932.875,41036.875,24176.375,
3011,Arabakti,49966.875,40961.75,24190.15625,
3012,Chongguls,49939.9375,41031.9375,24212.40625,
3013,Karen,49954.96875,40991.5,24203.0,
3014,Qa'wakana,49967.34375,40965.875,24166.78125,
3015,Aitvara,49953.9375,40966.46875,24217.28125,
3016,Coquenexo,49999.65625,41028.21875,24209.34375,
3017,Frigaha,49937.65625,40984.84375,24161.25,
3018,45 d Ophiuchi,49990.0,40989.375,24216.375,
3019,Noatiaca,49968.0,40993.3125,24166.34375,
3020,Sveinbarn,49949.3125,41006.375,24194.21875,
3021,Klamath,49996.40625,41023.625,24198.3125,
3022,HIP 67527,50117.46875,41039.46875,24233.96875,
3023,Sawalanik,49998.90625,41014.09375,24204.21875,
3024,Cerktondhs,49979.9375,40961.4375,24164.25,
3025,HR 6836,49977.46875,40973.96875,24203.53125,
3026,LTT 7421,49961.90625,40981.53125,24161.9375,
3027,Xi Ophiuchi,49981.125,40993.15625,24160.875,
3028,Itela,49964.75,40993.03125,24188.5,
3029,Katuri,49965.3125,40978.9375,24186.5625,
3030,Wuikito,49994.875,40988.03125,24238.84375,
3031,Chamunda,49937.78125,40978.21875,24167.125,
3032,Imhotian,49940.78125,40990.59375,24215.71875,
3033,Bandjigali,49976.28125,40992.0625,24184.71875,
3034,Alowis,49956.375,41009.875,24221.34375,
3035,BD+10 3250,49924.34375,41025.71875,24193.5625,
3036,Forculus,49942.4375,40960.96875,24181.71875,
3037,42 Aquilae,49927.15625,40961.46875,24189.25,
3038,Deurber,49996.40625,41025.71875,24235.28125,
3039,Potriti,49945.375,40978.40625,24167.59375,
3040,Utse,49953.46875,40997.65625,24178.53125,
3041,Asgaa,49965.875,40995.6875,24192.34375,
3042,Indramasci,49934.75,40978.84375,24190.3125,
3043,Mopanyane,49962.03125,40973.40625,24185.65625,
3044,Binde,49984.53125,40982.65625,24224.59375,
3045,LHS 3437,49959.75,40972.25,24168.53125,
3046,HIP 93827,49934.53125,40965.03125,24216.59375,
3047,Gorimi,49926.875,40995.65625,24234.0625,
3048,Partha,49978.53125,40980.65625,24216.25,
3049,Khawchuang,49939.1875,40969.40625,24186.15625,
3050,Sitlanei,49920.4375,41038.09375,24206.53125,
3051,Lomba,49925.8125,41011.84375,24187.28125,
3052,Manbatz,49971.375,40968.03125,24200.5625,
3053,Laksak,49963.46875,40978.6875,24221.03125,
3054,BD-00 3426,49939.46875,40999.59375,24190.125,
3055,Umaiali,50114.90625,41040.40625,24212.15625,
3056,LTT 6705,49978.21875,41020.59375,24218.75,
3057,Genderi,49934.125,41000.15625,24224.5625,
3058,Dajoar,49949.9375,41024.1875,24197.78125,
3059,26 Ophiuchi,49988.875,41004.0625,24213.1875,
3060,Hydrae Sector MX-U c2-18,50091.90625,41056.96875,24224.5625,
3061,Korazotz,49926.125,40961.96875,24179.75,
3062,CD-36 12714,49987.8125,40964.46875,24197.75,
3063,V1688 Aquilae,49923.0625,40984.25,24164.1875,
3064,Kini,49937.875,40981.75,24165.28125,
3065,Teurbi,49939.4375,41037.90625,24199.9375,
3066,LFT 1448,49931.09375,40984.3125,24165.1875,
3067,LTT 15574,49929.0625,40986.9375,24168.59375,
3068,Rutu,49968.375,41000.40625,24238.375,
3069,Kokosh,50101.125,41040.34375,24183.46875,
3070,GD 215,49937.75,40990.28125,24170.25,
3071,3 Upsilon Ophiuchi,49971.4375,41038.875,24213.9375,
3072,Fulastobo,49988.53125,40964.40625,24216.0,
3073,LTT 7453,49948.4375,40977.96875,24187.625,
3074,Eravate,49942.5625,40981.84375,24164.65625,
3075,BD+01 3657,49939.65625,40995.21875,24179.125,
3076,LTT 18486,49939.90625,40973.03125,24161.46875,
3077,Detta,49944.875,40991.28125,24197.03125,
3078,LTT 15461,49929.0625,40998.21875,24174.375,
3079,Oho Bajo,49957.4375,40978.6875,24192.59375,
3080,Obambivas,49925.0625,40992.375,24161.8125,
3081,Feldr,49927.375,40999.8125,24178.0625,
3082,Menambe,49925.0,40995.96875,24162.1875,
3083,Apoyota,49951.3125,40980.65625,24166.375,
3084,Mbukuravi,49953.125,40971.875,24162.34375,
3085,Virud,49924.25,40975.3125,24186.625,
3086,Hrana,49938.0625,40972.625,24199.5,
3087,Walumbhaik,49955.71875,40996.4375,24188.25,
3088,Verbigeni,49920.25,40977.3125,24162.0,
3089,Narasimha,49970.75,40986.3125,24164.1875,
3090,Pemoten,49923.9375,40963.25,24172.3125,
3091,Velingai,49954.75,40982.21875,24190.6875,
3092,Kremainn,49947.9375,40973.84375,24164.0625,
3093,Dewi,49944.03125,40964.40625,24193.5625,
3094,Rajgonta,49930.0625,40971.8125,24195.875,
3095,Selianciens,49930.1875,40962.3125,24195.75,
3096,Zaragas,49950.125,40978.9375,24186.96875,
3097,Islastyara,49949.8125,40977.5625,24196.0,
3098,Grabika,49967.0,40960.84375,24186.96875,
3099,Yakabugai,49941.15625,40977.375,24169.78125,
3100,Gunapisni,49929.0625,40978.03125,24190.9375,
3101,Imenhit,49944.625,40968.0,24187.8125,
3102,Hajo,49956.5,40984.9375,24190.53125,
3103,Chuangubu,50145.03125,41021.34375,24166.21875,
3104,Peng Dung,49938.625,40973.15625,24197.0,
3105,Hariti,49929.875,40986.5625,24190.40625,
3106,Norweilemil,49935.71875,40966.59375,24192.09375,
3107,LTT 7138,49995.65625,40975.71875,24164.875,
3108,Taunetes,49924.0625,40960.875,24177.96875,
3109,Sama,49975.28125,40970.65625,24199.625,
3110,Ocsho,49934.0,40966.25,24199.71875,
3111,Ekonir,49947.21875,40985.53125,24168.90625,
3112,Grabrigpa,49958.9375,40985.375,24194.25,
3113,Ananke,49989.40625,40992.15625,24162.5625,
3114,Rish,49961.5,40994.125,24167.34375,
3115,Shotep,49926.875,40994.84375,24195.5625,
3116,Nangutsu,49957.28125,40985.4375,24197.1875,
3117,Wader,50100.71875,41074.78125,24194.875,
3118,Asetsi,50085.65625,41020.46875,24163.84375,
3119,Tavytere,49947.03125,40988.78125,24196.5,
3120,LP 751-1,49962.15625,40975.65625,24161.25,
3121,Akbulun,49938.0,40986.09375,24185.15625,
3122,Kala,49982.09375,40990.59375,24166.1875,
3123,Kaus Borealis,49974.1875,40975.28125,24181.8125,
3124,Yorua,49977.59375,40975.21875,24181.1875,
3125,Zemez,49973.3125,40994.5625,24165.3125,
3126,Njambandine,49967.34375,40963.875,24191.625,
3127,Hanggardi,49965.96875,40992.375,24161.5,
3128,Kuukese,49978.90625,40990.65625,24197.84375,
3129,Gunnovale,49976.96875,40999.15625,24169.46875,
3130,Djendelis,49997.21875,40996.59375,24174.6875,
3131,Panoi,49967.25,40975.53125,24165.3125,
3132,Mantxe,49981.71875,40976.625,24163.75,
3133,Clayakarma,49964.5,40980.03125,24165.6875,
3134,Caelottixa,49991.75,40987.09375,24182.71875,
3135,LTT 7069,49960.8125,40999.9375,24179.28125,
3136,Lencali,49976.46875,40995.46875,24172.4375,
3137,Miao Thixo,49962.09375,40963.625,24186.71875,
3138,Changthini,49980.375,40975.84375,24168.34375,
3139,Mambojas,49976.125,40968.90625,24173.875,
3140,Nukam,49984.0625,41015.71875,24170.3125,
3141,Epsilon Scorpii,49996.875,40991.625,24167.21875,
3142,Giguara,49998.3125,40999.5,24173.21875,
3143,LTT 6774,49999.90625,40986.4375,24165.5,
3144,Arigens,49986.75,40969.3125,24174.25,
3145,LHS 3317,49996.0625,40978.875,24164.03125,
3146,Kokojina,49979.75,40978.09375,24161.53125,
3147,Bamum,50100.34375,41085.21875,24172.4375,
3148,Borfor,49983.90625,41006.21875,24190.25,
3149,Garuna,49999.625,40961.0625,24190.15625,
3150,Mokobidji,49968.375,40974.75,24206.46875,
3151,Lengi,49990.71875,40966.09375,24199.375,
3152,LP 862-184,49992.5625,40998.34375,24160.125,
3153,Pienate,49967.6875,40993.34375,24163.75,
3154,Apik,49984.96875,40966.78125,24188.0625,
3155,Pulangpa,49988.71875,40960.65625,24219.09375,
3156,CD-28 12950,49991.21875,40995.1875,24215.71875,
3157,Vistobici,49960.28125,40961.21875,24207.5,
3158,Gharing,49961.09375,40964.1875,24206.5,
3159,LTT 7251,49968.3125,40976.90625,24221.34375,
3160,Nijotec,49970.0,40962.75,24187.46875,
3161,Khronos,49989.03125,40980.4375,24162.90625,
3162,G Scorpii,49998.4375,40972.84375,24229.5,
3163,Turot,49963.65625,40991.4375,24187.375,
3164,LP 864-1,49983.90625,40990.84375,24166.21875,
3165,Teng De Di,49989.4375,40964.78125,24214.375,
3166,Corn Pin,49992.9375,40980.28125,24188.3125,
3167,Hun Ahayuse,49969.59375,40989.8125,24180.625,
3168,Jarnuekenk,49967.0,40971.46875,24208.0625,
3169,Jaroere,49966.4375,40962.75,24201.46875,
3170,LHS 3315,49963.34375,40999.5,24176.03125,
3171,Yokudi,49961.40625,40993.96875,24216.8125,
3172,Harram,49978.96875,40984.25,24216.625,
3173,LHS 3320,49972.875,40993.28125,24184.78125,
3174,Maik,49974.53125,40983.9375,24206.28125,
3175,Dian Cecht,49975.6875,40986.03125,24237.46875,
3176,Nefen,49986.59375,40962.0,24222.15625,
3177,LHS 5333,49970.1875,40981.03125,24207.25,
3178,Bragpurukab,49963.71875,40962.0625,24202.71875,
3179,BPM 62891,49970.65625,40986.3125,24207.71875,
3180,CD-22 12617,49968.53125,40981.59375,24210.625,
3181,Callae,49988.3125,40979.0625,24233.59375,
3182,Humania,49963.25,40962.59375,24211.75,
3183,Erh Longo,49983.9375,40977.875,24217.125,
3184,Vordengha,49960.6875,40961.875,24205.875,
3185,LP 811-17,49962.84375,40970.875,24178.09375,
3186,Kusauts,49966.6875,40975.28125,24226.84375,
3187,Nicollos,49962.34375,40961.5,24203.40625,
3188,Sun Takush,49930.46875,40967.78125,24162.59375,
3189,Jormbuti,49974.8125,40970.9375,24217.6875,
3190,Decan,49984.375,40979.78125,24239.28125,
3191,Nakulha,49960.125,40975.4375,24201.0,
3192,Wulganda,49979.4375,40984.09375,24215.125,
3193,Koboroma,49981.5,40966.03125,24217.75,
3194,Tigurd,49976.90625,40983.1875,24205.375,
3195,Dumnon,49984.4375,40967.625,24212.03125,
3196,Kadu mist,49936.6875,40980.125,24190.5625,
3197,Swaza,49963.84375,40979.59375,24162.34375,
3198,Nzamnite,49979.375,40980.0625,24205.78125,
3199,Silvantzin,49981.84375,40976.75,24201.75,
3200,Bishama,49982.03125,40960.34375,24221.75,
3201,CD-35 12664,49987.40625,40960.46875,24218.59375,
3202,Bunyindjana,49962.34375,40962.75,24220.25,
3203,Kaia Bajaja,49968.28125,40978.8125,24225.84375,
3204,HIP 90539,49928.15625,40991.0,24215.625,
3205,He Xian Gu,49932.90625,40988.09375,24227.90625,
3206,Kalumar,49955.65625,40983.59375,24195.6875,
3207,Lowat Yuan,49971.0,40964.59375,24189.03125,
3208,Indjigan,49985.9375,40983.78125,24214.90625,
3209,Ngugirawa,49996.09375,40998.125,24205.0625,
3210,Sedia,49982.25,40978.8125,24203.375,
3211,Palee,49926.1875,41028.28125,24203.25,
3212,Kanu,49962.875,40960.09375,24201.96875,
3213,Wogaman,49984.40625,40985.21875,24239.8125,
3214,Warinegana,49983.1875,40963.46875,24219.625,
3215,Yum Cruang,49930.9375,40980.09375,24220.0625,
3216,Grabil,49982.03125,40983.53125,24232.4375,
3217,Ngaliba,49954.5,40976.375,24163.0625,
3218,Dobunn,49929.75,40990.25,24223.5625,
3219,Guamni,49932.59375,40997.0625,24227.875,
3220,Pongo,49936.28125,40969.28125,24207.46875,
3221,LHS 3479,49935.0,40972.0625,24161.28125,
3222,Deceangli,49996.65625,40997.65625,24204.78125,
3223,Balduk,49957.125,40988.65625,24207.25,
3224,UBV 15076,49959.21875,40999.03125,24209.8125,
3225,Meskhenga,49931.71875,40976.90625,24215.5,
3226,Kholo,49989.96875,40976.71875,24203.21875,
3227,Seurrion,49958.9375,40973.21875,24203.28125,
3228,Tede,49932.53125,40978.75,24217.40625,
3229,Oleleuts,49920.125,40986.71875,24205.375,
3230,Evena,49994.34375,40982.5625,24201.03125,
3231,Ross 719,49943.75,40979.59375,24203.53125,
3232,Igorodimos,49971.21875,40964.5625,24201.21875,
3233,Yavapai,49936.25,40994.03125,24195.84375,
3234,Sotigur,49946.40625,40975.28125,24214.78125,
3235,Audhumbwe,49924.59375,40964.65625,24203.75,
3236,Zemliang,49947.40625,40960.34375,24232.1875,
3237,HIP 91187,49934.71875,40979.84375,24230.25,
3238,Willapa,49973.3125,40974.1875,24170.5625,
3239,Wakakaduvul,49932.75,40982.5,24233.75,
3240,Ayoro,49943.53125,40972.8125,24204.78125,
3241,Lusonne,49941.625,40967.75,24221.25,
3242,Bitjala,49926.5,40973.3125,24201.0625,
3243,HIP 90055,49952.5,40978.875,24235.03125,
3244,Dangai,49956.21875,40975.375,24231.15625,
3245,Khengu,49936.0,40983.15625,24237.8125,
3246,Wiknatanja,49981.09375,40984.84375,24200.9375,
3247,Obambojas,49954.625,40974.90625,24219.3125,
3248,Suchagga,49928.65625,41008.71875,24161.6875,
3249,Mentiens,49952.71875,41006.9375,24186.65625,
3250,Balams,49950.4375,40997.4375,24234.84375,
3251,Kaxixo,49948.3125,40978.78125,24225.96875,
3252,Mitl,49957.5,40968.71875,24201.375,
3253,Ceroesii,49943.8125,40984.8125,24230.71875,
3254,Nahumla,49927.40625,40983.59375,24208.28125,
3255,Yaksara,49954.53125,40992.03125,24212.21875,
3256,Taotiges,49924.78125,41005.25,24177.28125,
3257,Choth,49949.46875,40997.4375,24206.9375,
3258,LTT 7548,49949.3125,40972.78125,24182.4375,
3259,Kappa Ophiuchi,49946.6875,41029.25,24175.28125,
3260,Berzitici,49956.03125,40987.53125,24202.875,
3261,Cebalrai,49946.375,41008.40625,24173.25,
3262,Quan Gurus,49996.28125,40971.1875,24195.28125,
3263,Iksvati,49926.40625,40982.9375,24231.40625,
3264,GAT 2,49949.6875,41002.71875,24163.875,
3265,Ongkampan,49935.78125,41001.9375,24172.59375,
3266,BD+23 3035,49929.875,41037.15625,24162.6875,
3267,Bullpop,49948.84375,41039.6875,24163.59375,
3268,LTT 15068,49950.96875,41023.0,24187.5,
3269,Canezti,49924.15625,40980.0625,24201.4375,
3270,Xamentii,49932.84375,41029.59375,24195.34375,
3271,BD+03 3531a,49943.21875,41005.125,24176.875,
3272,Alani,49975.4375,41024.6875,24186.90625,
3273,Wambal,49952.1875,41006.5,24180.0625,
3274,Kwatiles,49940.6875,41013.59375,24168.21875,
3275,Begovans,49923.25,41004.75,24174.53125,
3276,LP 802-69,49998.8125,41026.5,24173.375,
3277,Nijotures,50087.34375,41117.375,24177.3125,
3278,Ambiri,49941.09375,41007.34375,24176.96875,
3279,Kurmodiae,49954.53125,41008.0,24177.46875,
3280,Ejagh,49937.65625,41033.40625,24172.5,
3281,Manike,49949.28125,40992.90625,24235.6875,
3282,Aura,49968.375,41017.15625,24160.5625,
3283,Eravallan,49928.6875,41032.96875,24164.15625,
3284,Greila,49979.09375,41020.375,24168.90625,
3285,LHS 412,49983.34375,41019.03125,24165.59375,
3286,Kuruages,49946.40625,41026.75,24165.21875,
3287,Binbine,49931.21875,41035.53125,24160.625,
3288,37 Librae,49990.8125,41039.375,24181.875,
3289,LP 861-12,49997.3125,41008.1875,24166.125,
3290,Brutas,49924.28125,41017.59375,24196.90625,
3291,Bastan,49991.4375,41018.5625,24199.75,
3292,Caihe,49926.3125,41008.75,24168.59375,
3293,Ualame,49931.625,41000.84375,24180.75,
3294,LHS 3447,49941.8125,40979.71875,24161.15625,
3295,BD-04 4138,49965.625,41030.96875,24197.625,
3296,Cantjarisni,49939.90625,41028.5625,24187.6875,
3297,Dakshu,49945.03125,41034.09375,24184.40625,
3298,Chans,49931.6875,41038.6875,24195.6875,
3299,Dharuek,49941.875,40970.59375,24209.9375,
3300,Dharm,49924.59375,41000.78125,24183.65625,
3301,LTT 6139,49992.375,41028.15625,24162.28125,
3302,Waricare,49927.5625,41029.5625,24160.5625,
3303,LP 564-39,49967.0625,41032.625,24161.21875,
3304,Amahu,49954.59375,41024.4375,24182.3125,
3305,Tiralla,49978.0,41000.0,24193.21875,
3306,Cupen,49939.25,41036.25,24185.59375,
3307,Sokoq,49966.3125,41022.15625,24185.28125,
3308,LTT 6563,49978.40625,41016.78125,24172.15625,
3309,Una,49973.90625,41026.09375,24195.53125,
3310,Nauo,49938.59375,40992.03125,24227.09375,
3311,Frendan,49970.75,41014.65625,24173.65625,
3312,LHS 3246,49970.4375,41012.625,24165.34375,
3313,LP 685-43,49971.59375,41017.46875,24172.1875,
3314,LTT 6710,49990.84375,41008.59375,24214.15625,
3315,Karagro,49980.6875,41018.1875,24175.125,
3316,LP 806-8,49981.09375,41003.0,24161.5,
3317,Vitoa,49984.28125,41005.78125,24189.53125,
3318,Raguvii,49987.5,41017.59375,24160.125,
3319,Beten,49991.71875,41008.375,24160.96875,
3320,LP 747-25,49970.9375,41002.21875,24189.875,
3321,Wally Bei,49970.125,40992.5,24170.78125,
3322,Ba Po,49966.875,41001.5625,24186.78125,
3323,BD-15 4230,49991.53125,41036.40625,24206.46875,
3324,Oshepra,49990.21875,41028.375,24178.78125,
3325,Kokoller,49961.4375,40969.78125,24207.875,
3326,HR 6284,49975.5,41021.875,24236.625,
3327,Unkuar,49970.84375,41038.96875,24161.28125,
3328,Gabriges,49963.75,40966.09375,24200.84375,
3329,Meidubi,49982.78125,40976.15625,24181.6875,
3330,Mambaislas,49999.96875,40998.40625,24207.15625,
3331,Watha,49960.5,41019.0,24218.625,
3332,Chick Ek,49962.375,40966.125,24234.59375,
3333,HIP 81237,49986.125,41025.96875,24228.34375,
3334,Nicassee,49964.53125,41037.96875,24201.5625,
3335,Picunche,49982.3125,41010.40625,24218.15625,
3336,Blodyaksas,49964.0625,41000.15625,24201.90625,
3337,Panitollemi,49963.0,40960.625,24200.1875,
3338,Djabugandji,49986.71875,41019.78125,24224.34375,
3339,Kunj Hef,49972.09375,41005.125,24222.0,
3340,Kaushairup,49976.5625,41035.03125,24163.1875,
3341,Upannoda,49969.03125,41010.375,24220.71875,
3342,Mabe,49979.9375,41031.28125,24167.1875,
3343,Boveltibes,49977.75,41034.9375,24214.625,
3344,Maijarua,49971.59375,40992.46875,24183.46875,
3345,Paledawa,49975.28125,41034.59375,24226.6875,
3346,Icovit,49962.25,41000.75,24202.96875,
3347,BD-17 4631,49980.875,41019.71875,24218.8125,
3348,Giryak,49999.6875,41012.65625,24213.65625,
3349,Bresatese,49975.9375,41000.25,24224.1875,
3350,Kandama,49981.3125,41004.28125,24222.1875,
3351,Khepertha,49967.1875,41005.75,24219.96875,
3352,Wak,49999.0625,41012.53125,24210.21875,
3353,Ross 718,49933.9375,40977.25,24198.3125,
3354,HIP 81294,49979.5,41031.5,24229.9375,
3355,Yarruci,49981.59375,41015.5625,24229.21875,
3356,Moko Oh,49967.65625,40980.59375,24239.75,
3357,Vanawa,49965.125,41000.40625,24216.75,
3358,BD-11 4280,49967.375,41018.84375,24213.25,
3359,Svent,49972.28125,41004.84375,24208.15625,
3360,Valkondan,49964.59375,41003.90625,24221.5,
3361,Gama,49963.375,41011.78125,24232.625,
3362,Nukaitu,49987.5,41014.96875,24238.03125,
3363,Imen,49964.25,41000.40625,24237.25,
3364,Kuring,49978.0625,41004.4375,24210.5625,
3365,Tirawati,49962.6875,41012.375,24239.59375,
3366,Aravaledi,49953.0625,41029.65625,24161.34375,
3367,Ross 529,49989.71875,41003.5625,24161.40625,
3368,Naita,49967.3125,41029.3125,24222.625,
3369,Cismonthina,49921.71875,41013.125,24219.5625,
3370,Louguala,49954.15625,41014.15625,24209.71875,
3371,Dugnates,49982.21875,41020.65625,24222.71875,
3372,Endin,50113.5,41091.59375,24177.03125,
3373,HIP 84253,49936.40625,41036.5,24230.8125,
3374,Wayimstii,49968.03125,41001.78125,24239.75,
3375,Shang Wang,49925.5,41009.3125,24218.78125,
3376,Inovii,49981.40625,41021.75,24223.28125,
3377,LTT 6603,49977.75,41026.03125,24203.34375,
3378,Tungus,49954.90625,41025.1875,24235.0,
3379,Mechet,49963.9375,41025.46875,24220.6875,
3380,LHS 6326,49952.53125,41000.15625,24196.0,
3381,BD-09 4592,49953.59375,41004.40625,24207.3125,
3382,Santjalan,49957.90625,41017.3125,24211.0625,
3383,Azalis,49946.71875,41011.875,24224.3125,
3384,LP 744-46,49989.25,41030.9375,24195.09375,
3385,Ambishas,49944.625,41038.96875,24216.78125,
3386,Ross 156,49959.59375,40962.84375,24212.5,
3387,Eleu,49955.34375,41017.6875,24209.84375,
3388,Kpaniya,49946.78125,41025.0625,24209.0,
3389,HIP 86644,49922.59375,41023.6875,24214.46875,
3390,Igbirikan,49930.3125,40997.59375,24208.40625,
3391,Bamu,49921.46875,41005.46875,24205.5,
3392,Idu misi,49928.125,41014.15625,24207.78125,
3393,Tatamo,49999.65625,41009.65625,24195.34375,
3394,Quator,50056.625,41032.75,24169.8125,
3395,Navajojiu,49936.0625,41031.46875,24225.0625,
3396,Krataula,49982.5625,41037.8125,24216.625,
3397,Parens,49961.40625,41037.5625,24213.4375,
3398,Minatae,49944.78125,41002.90625,24203.125,
3399,Purungarang,49950.15625,41013.125,24215.8125,
3400,HIP 72986,50055.75,41020.53125,24213.84375,
3401,Andowatye,49986.84375,40974.90625,24199.1875,
3402,Kareri,49928.375,41004.59375,24216.4375,
3403,HIP 75122,50067.96875,41005.25,24236.125,
3404,Navajo,49950.9375,41008.53125,24235.78125,
3405,Noatine,49949.9375,41016.46875,24208.125,
3406,LTT 5673,50070.28125,40978.75,24185.5625,
3407,CD-27 10200,50025.90625,41032.90625,24196.65625,
3408,Ainuro,49922.6875,41013.375,24222.5625,
3409,Vukuna,49939.84375,41035.1875,24206.4375,
3410,Gurney Slade,50055.21875,41038.28125,24186.0,
3411,Hun Ti,49922.03125,41026.96875,24205.96875,
3412,LTT 5276,50074.5625,40974.0,24174.375,
3413,SPOCS 678,50049.53125,40973.875,24195.4375,
3414,Tiang Wu,49937.125,41035.75,24208.1875,
3415,Walangama,49920.0,41035.6875,24201.0,
3416,Suessetani,49940.78125,41022.65625,24209.40625,
3417,Chi Nefer,49923.5,41026.1875,24212.25,
3418,HIP 69982,50079.71875,40984.71875,24195.75,
3419,NLTT 38960,50048.3125,41010.96875,24200.84375,
3420,HR 5457,50053.8125,41008.59375,24192.9375,
3421,Tianve,50075.9375,41016.375,24182.9375,
3422,5 G. Apodis,50056.125,40963.96875,24161.03125,
3423,Bastes,49940.09375,41031.1875,24201.5625,
3424,Mbukushu,49926.625,41037.3125,24220.9375,
3425,HR 5632,50036.5625,40980.40625,24164.5625,
3426,Tethlon,50015.1875,40985.09375,24186.46875,
3427,CD-45 11273,50018.3125,40976.5,24210.875,
3428,Gliese 550,50067.34375,41001.8125,24196.5625,
3429,Rukminyinyi,49940.375,41028.5,24229.8125,
3430,Nu-1 Lupi,50046.90625,40999.65625,24203.09375,
3431,Arque,50051.5,41023.0625,24166.125,
3432,HR 5465,50079.4375,40987.0,24207.21875,
3433,Mahamanpa,49941.1875,41027.0625,24227.46875,
3434,HIP 74264,50074.1875,41002.21875,24232.0625,
3435,Gio,49938.90625,41033.8125,24224.09375,
3436,CD-30 11949,50029.6875,41030.65625,24200.0,
3437,LP 863-19,49989.75,40999.0625,24190.53125,
3438,HR 6649,50003.03125,40969.71875,24205.34375,
3439,Regirina,49928.09375,41024.9375,24224.0625,
3440,Nemaiamburi,49976.53125,40962.53125,24208.59375,
3441,Murung,49953.5,41008.6875,24180.9375,
3442,Eta Scorpii,50004.34375,40981.3125,24175.78125,
3443,Pardal,49927.78125,41000.4375,24210.78125,
3444,SPOCS 681,50013.9375,41019.625,24214.625,
3445,23 Librae,50011.46875,41023.59375,24176.5,
3446,SPOCS 615,50065.84375,40966.96875,24179.75,
3447,HIP 76629,50058.5,40980.0625,24206.8125,
3448,Dhodia,49991.65625,41010.625,24212.21875,
3449,Belu,49954.6875,40998.3125,24164.34375,
3450,Boann,50007.4375,41033.25,24160.9375,
3451,Andvaris,49943.4375,41027.1875,24222.0,
3452,LTT 6216,50022.0,41023.1875,24205.78125,
3453,HIP 90246,49932.28125,40990.3125,24220.25,
3454,HIP 78716,50027.5,41009.15625,24225.21875,
3455,HIP 78267,50028.28125,41006.28125,24215.34375,
3456,HIP 77310,50065.46875,40969.25,24207.375,
3457,Gliese 9553,50008.3125,41018.5,24228.6875,
3458,Lambda Arae,50006.03125,40972.4375,24170.5,
3459,Ofan,50030.75,40968.21875,24191.78125,
3460,HIP 80250,50063.0,40963.3125,24219.34375,
3461,M Hydrae,50022.875,41034.5625,24181.5625,
3462,Kigana,49971.90625,40976.375,24223.5625,
3463,DON 680,50042.71875,40974.65625,24161.3125,
3464,Mineer,50039.5625,40963.9375,24165.34375,
3465,Hun Chonses,49994.125,40981.28125,24185.46875,
3466,HIP 79322,50034.9375,40993.46875,24217.09375,
3467,Marubal,50044.5625,40984.21875,24180.78125,
3468,HIP 80221,50045.15625,40977.46875,24214.8125,
3469,HIP 86419,50004.96875,40974.09375,24228.40625,
3470,Hagr,50026.65625,40985.0625,24188.625,
3471,Peckolong,50011.875,40987.6875,24206.96875,
3472,HIP 72821,50074.5625,41014.21875,24228.8125,
3473,ADS 10035,50004.84375,41009.40625,24208.21875,
3474,Mannboo,50017.375,41006.71875,24198.34375,
3475,HR 5113,50075.9375,40985.75,24177.8125,
3476,8 Alpha-1 Libra,50004.46875,41030.625,24161.125,
3477,Akarn,50013.46875,41022.625,24185.28125,
3478,Liburodo,50008.75,40972.5625,24161.03125,
3479,CD-34 9020,50056.28125,41034.46875,24174.15625,
3480,Baijio,50046.5625,41002.0,24166.71875,
3481,LTT 6131,50046.125,40999.40625,24202.09375,
3482,HR 5663,50073.34375,41006.625,24239.84375,
3483,LPM 607,50008.1875,40993.0,24181.46875,
3484,Belanit,50043.09375,40988.53125,24168.9375,
3485,Tripitaka,50043.375,40994.71875,24185.90625,
3486,Wo 9512 B,50058.90625,40995.875,24205.75,
3487,Ethet,50028.90625,41012.1875,24205.6875,
3488,Nuenoch,49960.84375,41001.34375,24200.5625,
3489,Gudramo,50015.6875,40999.15625,24197.46875,
3490,Agatavun,50043.375,41018.125,24167.15625,
